facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
Facility 8 (ASP),Second Removal,B (green),6,Positive control - kraft paper 2 ply,67.90%
Facility 8 (ASP),Second Removal,B (green),7,Positive control - kraft paper 2 ply,35.80%
Facility 8 (ASP),Second Removal,B (green),8,Positive control - kraft paper 2 ply,73.90%
Facility 8 (ASP),Second Removal,B (green),9,Positive control - kraft paper 2 ply,47.80%
Facility 8 (ASP),Second Removal,C (yellow),10,Positive control - kraft paper 2 ply,79.80%
Facility 8 (ASP),Second Removal,C (yellow),6,Positive control - kraft paper 2 ply,58.90%
Facility 8 (ASP),Second Removal,C (yellow),7,Positive control - kraft paper 2 ply,42.30%
Facility 8 (ASP),Second Removal,C (yellow),8,Positive control - kraft paper 2 ply,52.90%
Facility 8 (ASP),Second Removal,C (yellow),9,Positive control - kraft paper 2 ply,72.90%
Facility 9 (EASP),First Removal,A (blue),10,Positive control - kraft paper 2 ply,58.40%
Facility 9 (EASP),First Removal,A (blue),2,Positive control - kraft paper 2 ply,64.10%
Facility 9 (EASP),First Removal,A (blue),4,Positive control - kraft paper 2 ply,0.00%
Facility 9 (EASP),First Removal,A (blue),6,Positive control - kraft paper 2 ply,68.20%
Facility 9 (EASP),First Removal,A (blue),9,Positive control - kraft paper 2 ply,80.40%
Facility 9 (EASP),First Removal,B (green),1,Positive control - kraft paper 2 ply,69.30%
Facility 9 (EASP),First Removal,B (green),2,Positive control - kraft paper 2 ply,77.30%
Facility 9 (EASP),First Removal,B (green),4,Positive control - kraft paper 2 ply,75.90%
Facility 9 (EASP),First Removal,B (green),5,Positive control - kraft paper 2 ply,70.00%
Facility 9 (EASP),First Removal,B (green),6,Positive control - kraft paper 2 ply,78.10%
Facility 9 (EASP),First Removal,C (yellow),1,Positive control - kraft paper 2 ply,63.20%
Facility 9 (EASP),First Removal,C (yellow),2,Positive control - kraft paper 2 ply,79.20%
Facility 9 (EASP),First Removal,C (yellow),3,Positive control - kraft paper 2 ply,80.60%
Facility 9 (EASP),First Removal,C (yellow),4,Positive control - kraft paper 2 ply,82.00%
Facility 9 (EASP),First Removal,C (yellow),5,Positive control - kraft paper 2 ply,89.90%
Facility 9 (EASP),Second Removal,A (blue),1,Positive control - kraft paper 2 ply,86.60%
Facility 9 (EASP),Second Removal,A (blue),3,Positive control - kraft paper 2 ply,91.30%
Facility 9 (EASP),Second Removal,A (blue),5,Positive control - kraft paper 2 ply,86.50%
Facility 9 (EASP),Second Removal,A (blue),7,Positive control - kraft paper 2 ply,83.60%
Facility 9 (EASP),Second Removal,A (blue),8,Positive control - kraft paper 2 ply,83.00%
Facility 9 (EASP),Second Removal,B (green),10,Positive control - kraft paper 2 ply,49.80%
Facility 9 (EASP),Second Removal,B (green),3,Positive control - kraft paper 2 ply,68.50%
Facility 9 (EASP),Second Removal,B (green),7,Positive control - kraft paper 2 ply,60.90%
Facility 9 (EASP),Second Removal,B (green),8,Positive control - kraft paper 2 ply,53.30%
Facility 9 (EASP),Second Removal,B (green),9,Positive control - kraft paper 2 ply,78.60%
Facility 9 (EASP),Second Removal,C (yellow),10,Positive control - kraft paper 2 ply,88.90%
Facility 9 (EASP),Second Removal,C (yellow),6,Positive control - kraft paper 2 ply,70.20%
Facility 9 (EASP),Second Removal,C (yellow),7,Positive control - kraft paper 2 ply,0.00%
Facility 9 (EASP),Second Removal,C (yellow),8,Positive control - kraft paper 2 ply,84.60%
Facility 9 (EASP),Second Removal,C (yellow),9,Positive control - kraft paper 2 ply,
Facility 10 (Windrow),First Removal,A (blue),2,Positive control - kraft paper 2 ply,74.80%
Facility 10 (Windrow),First Removal,A (blue),4,Positive control - kraft paper 2 ply,8.00%
Facility 10 (Windrow),First Removal,A (blue),6,Positive control - kraft paper 2 ply,36.30%
Facility 10 (Windrow),First Removal,A (blue),7,Positive control - kraft paper 2 ply,80.20%
Facility 10 (Windrow),First Removal,A (blue),9,Positive control - kraft paper 2 ply,68.10%
Facility 10 (Windrow),First Removal,B (green),10,Positive control - kraft paper 2 ply,4.10%
Facility 10 (Windrow),First Removal,B (green),2,Positive control - kraft paper 2 ply,20.20%
Facility 10 (Windrow),First Removal,B (green),4,Positive control - kraft paper 2 ply,
Facility 10 (Windrow),First Removal,B (green),6,Positive control - kraft paper 2 ply,9.50%
Facility 10 (Windrow),First Removal,B (green),7,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),First Removal,C (yellow),1,Positive control - kraft paper 2 ply,6.90%
Facility 10 (Windrow),First Removal,C (yellow),3,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),First Removal,C (yellow),5,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),First Removal,C (yellow),6,Positive control - kraft paper 2 ply,3.20%
Facility 10 (Windrow),First Removal,C (yellow),7,Positive control - kraft paper 2 ply,14.70%
Facility 10 (Windrow),Second Removal,A (blue),1,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,A (blue),10,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,A (blue),3,Positive control - kraft paper 2 ply,0.60%
Facility 10 (Windrow),Second Removal,A (blue),5,Positive control - kraft paper 2 ply,0.70%
Facility 10 (Windrow),Second Removal,A (blue),8,Positive control - kraft paper 2 ply,15.80%
Facility 10 (Windrow),Second Removal,B (green),1,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,B (green),3,Positive control - kraft paper 2 ply,3.30%
Facility 10 (Windrow),Second Removal,B (green),5,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,B (green),9,Positive control - kraft paper 2 ply,3.00%
Facility 10 (Windrow),Second Removal,C (yellow),10,Positive control - kraft paper 2 ply,49.50%
Facility 10 (Windrow),Second Removal,C (yellow),2,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,C (yellow),4,Positive control - kraft paper 2 ply,0.00%
Facility 10 (Windrow),Second Removal,C (yellow),9,Positive control - kraft paper 2 ply,51.20%
Facility 3 (EASP),First Removal,(blank),(blank),Positive control - kraft paper 2 ply,1.20%
Facility 3 (EASP),Second Removal,(blank),(blank),Positive control - kraft paper 2 ply,2.00%
Facility 4 (In-Vessel),First Removal,(blank),(blank),Positive control - kraft paper 2 ply,3.10%
Facility 4 (In-Vessel),Second Removal,(blank),(blank),Positive control - kraft paper 2 ply,0.00%
Facility 1 ( Windrow),First Removal,A (blue),10,Navel orange peel,23.30%
Facility 1 ( Windrow),First Removal,A (blue),6,Navel orange peel,2.30%
Facility 1 ( Windrow),First Removal,A (blue),7,Navel orange peel,6.10%
Facility 1 ( Windrow),First Removal,A (blue),8,Navel orange peel,0.00%
Facility 1 ( Windrow),First Removal,A (blue),9,Navel orange peel,14.60%
Facility 1 ( Windrow),First Removal,B (green),10,Navel orange peel,5.60%
Facility 1 ( Windrow),First Removal,B (green),6,Navel orange peel,14.20%
Facility 1 ( Windrow),First Removal,B (green),7,Navel orange peel,16.80%
Facility 1 ( Windrow),First Removal,B (green),8,Navel orange peel,13.20%
Facility 1 ( Windrow),First Removal,B (green),9,Navel orange peel,11.00%
Facility 1 ( Windrow),First Removal,C (yellow),10,Navel orange peel,5.50%
Facility 1 ( Windrow),First Removal,C (yellow),6,Navel orange peel,9.50%
Facility 1 ( Windrow),First Removal,C (yellow),7,Navel orange peel,13.40%
Facility 1 ( Windrow),First Removal,C (yellow),8,Navel orange peel,11.10%
Facility 1 ( Windrow),First Removal,C (yellow),9,Navel orange peel,0.30%
Facility 1 ( Windrow),Second Removal,A (blue),1,Navel orange peel,3.90%
Facility 1 ( Windrow),Second Removal,A (blue),2,Navel orange peel,8.60%
Facility 1 ( Windrow),Second Removal,A (blue),3,Navel orange peel,12.60%
Facility 1 ( Windrow),Second Removal,A (blue),4,Navel orange peel,12.80%
Facility 1 ( Windrow),Second Removal,A (blue),5,Navel orange peel,4.50%
Facility 1 ( Windrow),Second Removal,B (green),1,Navel orange peel,7.30%
Facility 1 ( Windrow),Second Removal,B (green),2,Navel orange peel,12.10%
Facility 1 ( Windrow),Second Removal,B (green),3,Navel orange peel,5.70%
Facility 1 ( Windrow),Second Removal,B (green),4,Navel orange peel,9.30%
Facility 1 ( Windrow),Second Removal,B (green),5,Navel orange peel,8.60%
Facility 1 ( Windrow),Second Removal,C (yellow),1,Navel orange peel,0.00%
Facility 1 ( Windrow),Second Removal,C (yellow),2,Navel orange peel,7.10%
Facility 1 ( Windrow),Second Removal,C (yellow),3,Navel orange peel,11.10%
Facility 1 ( Windrow),Second Removal,C (yellow),4,Navel orange peel,7.20%
Facility 1 ( Windrow),Second Removal,C (yellow),5,Navel orange peel,5.00%
Facility 2 (CASP),First Removal,A (blue),2,Navel orange peel,0.00%
Facility 2 (CASP),First Removal,A (blue),4,Navel orange peel,7.40%
Facility 2 (CASP),First Removal,A (blue),5,Navel orange peel,2.80%
Facility 2 (CASP),First Removal,A (blue),7,Navel orange peel,4.60%
Facility 2 (CASP),First Removal,A (blue),9,Navel orange peel,0.00%
Facility 2 (CASP),First Removal,B (green),(blank),Navel orange peel,
Facility 2 (CASP),First Removal,B (green),1,Navel orange peel,11.30%
Facility 2 (CASP),First Removal,B (green),2,Navel orange peel,0.00%
Facility 2 (CASP),First Removal,B (green),4,Navel orange peel,0.00%
Facility 2 (CASP),First Removal,B (green),5,Navel orange peel,1.90%
Facility 2 (CASP),First Removal,B (green),8,Navel orange peel,0.00%
Facility 2 (CASP),First Removal,C (yellow),1,Navel orange peel,4.80%
Facility 2 (CASP),First Removal,C (yellow),2,Navel orange peel,1.30%
Facility 2 (CASP),First Removal,C (yellow),4,Navel orange peel,3.80%
Facility 2 (CASP),First Removal,C (yellow),5,Navel orange peel,1.80%
Facility 2 (CASP),First Removal,C (yellow),9,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,A (blue),10,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,A (blue),3,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,A (blue),6,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,A (blue),8,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,B (green),3,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,B (green),6,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,B (green),7,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,B (green),9,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,C (yellow),10,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,C (yellow),3,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,C (yellow),6,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,C (yellow),7,Navel orange peel,0.00%
Facility 2 (CASP),Second Removal,C (yellow),8,Navel orange peel,0.00%
Facility 5 (EASP),First Removal,A (blue),1,Navel orange peel,7.10%
Facility 5 (EASP),First Removal,A (blue),10,Navel orange peel,11.30%
Facility 5 (EASP),First Removal,A (blue),4,Navel orange peel,10.10%
Facility 5 (EASP),First Removal,A (blue),6,Navel orange peel,9.70%
Facility 5 (EASP),First Removal,A (blue),8,Navel orange peel,10.30%
Facility 5 (EASP),First Removal,B (green),2,Navel orange peel,7.80%
Facility 5 (EASP),First Removal,B (green),5,Navel orange peel,9.50%
Facility 5 (EASP),First Removal,B (green),6,Navel orange peel,9.00%
Facility 5 (EASP),First Removal,B (green),7,Navel orange peel,6.30%
Facility 5 (EASP),First Removal,B (green),8,Navel orange peel,10.70%
Facility 5 (EASP),First Removal,C (yellow),10,Navel orange peel,8.70%
Facility 5 (EASP),First Removal,C (yellow),3,Navel orange peel,7.30%
Facility 5 (EASP),First Removal,C (yellow),7,Navel orange peel,5.70%
Facility 5 (EASP),First Removal,C (yellow),8,Navel orange peel,9.00%
Facility 5 (EASP),First Removal,C (yellow),9,Navel orange peel,11.50%
Facility 5 (EASP),Second Removal,A (blue),2,Navel orange peel,0.00%
Facility 5 (EASP),Second Removal,A (blue),3,Navel orange peel,2.40%
Facility 5 (EASP),Second Removal,A (blue),5,Navel orange peel,5.60%
Facility 5 (EASP),Second Removal,A (blue),7,Navel orange peel,6.30%
Facility 5 (EASP),Second Removal,A (blue),9,Navel orange peel,4.00%
Facility 5 (EASP),Second Removal,B (green),1,Navel orange peel,0.00%
Facility 5 (EASP),Second Removal,B (green),10,Navel orange peel,0.00%
Facility 5 (EASP),Second Removal,B (green),3,Navel orange peel,6.90%
Facility 5 (EASP),Second Removal,B (green),4,Navel orange peel,5.10%
Facility 5 (EASP),Second Removal,B (green),8,Navel orange peel,2.90%
Facility 5 (EASP),Second Removal,C (yellow),1,Navel orange peel,6.30%
Facility 5 (EASP),Second Removal,C (yellow),2,Navel orange peel,0.00%
Facility 5 (EASP),Second Removal,C (yellow),4,Navel orange peel,6.50%
Facility 5 (EASP),Second Removal,C (yellow),5,Navel orange peel,6.50%
Facility 5 (EASP),Second Removal,C (yellow),6,Navel orange peel,0.40%
Facility 6 (CASP),First Removal,A (blue),10,Navel orange peel,1.30%
Facility 6 (CASP),First Removal,A (blue),6,Navel orange peel,3.70%
Facility 6 (CASP),First Removal,A (blue),7,Navel orange peel,19.80%
Facility 6 (CASP),First Removal,A (blue),8,Navel orange peel,14.80%
Facility 6 (CASP),First Removal,A (blue),9,Navel orange peel,6.80%
Facility 6 (CASP),First Removal,B (green),10,Navel orange peel,17.20%
Facility 6 (CASP),First Removal,B (green),6,Navel orange peel,11.80%
Facility 6 (CASP),First Removal,B (green),7,Navel orange peel,14.80%
Facility 6 (CASP),First Removal,B (green),8,Navel orange peel,19.70%
Facility 6 (CASP),First Removal,B (green),9,Navel orange peel,31.50%
Facility 6 (CASP),First Removal,C (yellow),10,Navel orange peel,17.70%
Facility 6 (CASP),First Removal,C (yellow),6,Navel orange peel,46.60%
Facility 6 (CASP),First Removal,C (yellow),7,Navel orange peel,39.70%
Facility 6 (CASP),First Removal,C (yellow),8,Navel orange peel,15.60%
Facility 6 (CASP),First Removal,C (yellow),9,Navel orange peel,26.80%
Facility 6 (CASP),Second Removal,A (blue),1,Navel orange peel,0.80%
Facility 6 (CASP),Second Removal,A (blue),2,Navel orange peel,0.00%
Facility 6 (CASP),Second Removal,A (blue),4,Navel orange peel,0.00%
Facility 6 (CASP),Second Removal,A (blue),5,Navel orange peel,6.80%
Facility 6 (CASP),Second Removal,B (green),1,Navel orange peel,0.00%
Facility 6 (CASP),Second Removal,B (green),2,Navel orange peel,10.00%
Facility 6 (CASP),Second Removal,B (green),3,Navel orange peel,5.70%
Facility 6 (CASP),Second Removal,B (green),4,Navel orange peel,0.00%
Facility 6 (CASP),Second Removal,B (green),5,Navel orange peel,11.80%
Facility 6 (CASP),Second Removal,C (yellow),1,Navel orange peel,4.70%
Facility 6 (CASP),Second Removal,C (yellow),2,Navel orange peel,0.00%
Facility 6 (CASP),Second Removal,C (yellow),3,Navel orange peel,17.50%
Facility 6 (CASP),Second Removal,C (yellow),4,Navel orange peel,9.90%
Facility 6 (CASP),Second Removal,C (yellow),5,Navel orange peel,10.40%
Facility 7 (CASP),First Removal,A (blue),1,Navel orange peel,
Facility 7 (CASP),First Removal,A (blue),10,Navel orange peel,
Facility 7 (CASP),First Removal,A (blue),4,Navel orange peel,
Facility 7 (CASP),First Removal,A (blue),5,Navel orange peel,
Facility 7 (CASP),First Removal,A (blue),7,Navel orange peel,
Facility 7 (CASP),First Removal,B (green),2,Navel orange peel,
Facility 7 (CASP),First Removal,B (green),3,Navel orange peel,
Facility 7 (CASP),First Removal,B (green),4,Navel orange peel,
Facility 7 (CASP),First Removal,B (green),8,Navel orange peel,
Facility 7 (CASP),First Removal,B (green),9,Navel orange peel,
Facility 7 (CASP),First Removal,C (yellow),10,Navel orange peel,
Facility 7 (CASP),First Removal,C (yellow),5,Navel orange peel,
Facility 7 (CASP),First Removal,C (yellow),7,Navel orange peel,
Facility 7 (CASP),First Removal,C (yellow),8,Navel orange peel,
Facility 7 (CASP),Second Removal,A (blue),2,Navel orange peel,
Facility 7 (CASP),Second Removal,A (blue),3,Navel orange peel,
Facility 7 (CASP),Second Removal,A (blue),6,Navel orange peel,
Facility 7 (CASP),Second Removal,A (blue),8,Navel orange peel,
Facility 7 (CASP),Second Removal,A (blue),9,Navel orange peel,
Facility 7 (CASP),Second Removal,B (green),1,Navel orange peel,
Facility 7 (CASP),Second Removal,B (green),5,Navel orange peel,
Facility 7 (CASP),Second Removal,B (green),6,Navel orange peel,
Facility 7 (CASP),Second Removal,B (green),7,Navel orange peel,
Facility 7 (CASP),Second Removal,C (yellow),1,Navel orange peel,
Facility 7 (CASP),Second Removal,C (yellow),2,Navel orange peel,
Facility 7 (CASP),Second Removal,C (yellow),3,Navel orange peel,
Facility 7 (CASP),Second Removal,C (yellow),6,Navel orange peel,
Facility 7 (CASP),Second Removal,C (yellow),9,Navel orange peel,
Facility 8 (ASP),First Removal,A (blue),1,Navel orange peel,12.20%
Facility 8 (ASP),First Removal,A (blue),2,Navel orange peel,17.60%
Facility 8 (ASP),First Removal,A (blue),3,Navel orange peel,10.20%
Facility 8 (ASP),First Removal,A (blue),4,Navel orange peel,21.40%
Facility 8 (ASP),First Removal,A (blue),5,Navel orange peel,15.30%
Facility 8 (ASP),First Removal,B (green),1,Navel orange peel,13.10%
Facility 8 (ASP),First Removal,B (green),2,Navel orange peel,15.80%
Facility 8 (ASP),First Removal,B (green),3,Navel orange peel,16.50%
Facility 8 (ASP),First Removal,B (green),4,Navel orange peel,13.70%
Facility 8 (ASP),First Removal,B (green),5,Navel orange peel,13.90%
Facility 8 (ASP),First Removal,C (yellow),1,Navel orange peel,13.60%
Facility 8 (ASP),First Removal,C (yellow),2,Navel orange peel,9.70%
Facility 8 (ASP),First Removal,C (yellow),3,Navel orange peel,15.60%
Facility 8 (ASP),First Removal,C (yellow),4,Navel orange peel,15.80%
Facility 8 (ASP),First Removal,C (yellow),5,Navel orange peel,15.20%
Facility 8 (ASP),Second Removal,A (blue),10,Navel orange peel,14.20%
Facility 8 (ASP),Second Removal,A (blue),6,Navel orange peel,5.50%
Facility 8 (ASP),Second Removal,A (blue),7,Navel orange peel,6.90%
Facility 8 (ASP),Second Removal,A (blue),8,Navel orange peel,14.20%
Facility 8 (ASP),Second Removal,A (blue),9,Navel orange peel,3.80%
Facility 8 (ASP),Second Removal,B (green),10,Navel orange peel,18.20%
Facility 8 (ASP),Second Removal,B (green),6,Navel orange peel,17.70%
Facility 8 (ASP),Second Removal,B (green),7,Navel orange peel,11.30%
Facility 8 (ASP),Second Removal,B (green),8,Navel orange peel,11.70%
Facility 8 (ASP),Second Removal,B (green),9,Navel orange peel,11.60%
Facility 8 (ASP),Second Removal,C (yellow),10,Navel orange peel,14.40%
Facility 8 (ASP),Second Removal,C (yellow),6,Navel orange peel,11.50%
Facility 8 (ASP),Second Removal,C (yellow),7,Navel orange peel,12.80%
Facility 8 (ASP),Second Removal,C (yellow),8,Navel orange peel,13.80%
Facility 8 (ASP),Second Removal,C (yellow),9,Navel orange peel,15.90%
Facility 9 (EASP),First Removal,A (blue),10,Navel orange peel,
Facility 9 (EASP),First Removal,A (blue),2,Navel orange peel,
Facility 9 (EASP),First Removal,A (blue),4,Navel orange peel,
Facility 9 (EASP),First Removal,A (blue),6,Navel orange peel,
Facility 9 (EASP),First Removal,A (blue),9,Navel orange peel,
Facility 9 (EASP),First Removal,B (green),1,Navel orange peel,
Facility 9 (EASP),First Removal,B (green),2,Navel orange peel,
Facility 9 (EASP),First Removal,B (green),4,Navel orange peel,
Facility 9 (EASP),First Removal,B (green),5,Navel orange peel,
Facility 9 (EASP),First Removal,B (green),6,Navel orange peel,
