facility_name,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%
CASP,A-6,A74,Second Removal,0.0,
CASP,A-1,A74,,100.0,
CASP,A-2,A74,,100.0,
CASP,A-3,A74,,100.0,
CASP,A-4,A74,,100.0,
CASP,A-5,A74,,100.0,
CASP,A-6,A74,,100.0,
CASP,A-1,A74,Second Removal,0.0,
CASP,A-2,A74,Second Removal,0.0,
CASP,A-3,A74,Second Removal,187.18,
CASP,A-4,A74,Second Removal,204.44,
CASP,A-5,A74,Second Removal,0.0,
CASP,A-6,A74,Second Removal,0.0,
CASP,A-1,A7,,100.0,
CASP,A-2,A7,,100.0,
CASP,A-3,A7,,100.0,
CASP,A-4,A7,,100.0,
CASP,A-5,A7,,100.0,
CASP,A-6,A7,,100.0,
CASP,A-1,A7,Second Removal,0.0,
CASP,A-2,A7,Second Removal,0.0,
CASP,A-3,A7,Second Removal,0.0,
CASP,A-4,A7,Second Removal,0.0,
CASP,A-5,A7,Second Removal,0.0,
CASP,A-6,A7,Second Removal,0.0,
CASP,A-1,A7,,100.0,
CASP,A-2,A7,,100.0,
CASP,A-3,A7,,100.0,
CASP,A-4,A7,,100.0,
CASP,A-5,A7,,100.0,
CASP,A-6,A7,,100.0,
CASP,A-1,A7,Second Removal,0.0,
CASP,A-2,A7,Second Removal,0.0,
CASP,A-3,A7,Second Removal,0.0,
CASP,A-4,A7,Second Removal,0.0,
CASP,A-5,A7,Second Removal,0.0,
CASP,A-6,A7,Second Removal,0.0,
CASP,A-1,A36,,100.0,
CASP,A-2,A36,,100.0,
CASP,A-3,A36,,100.0,
CASP,A-4,A36,,100.0,
CASP,A-5,A36,,100.0,
CASP,A-6,A36,,100.0,
CASP,A-1,A36,Second Removal,0.0,
CASP,A-2,A36,Second Removal,0.0,
CASP,A-3,A36,Second Removal,0.0,
CASP,A-4,A36,Second Removal,0.0,
CASP,A-5,A36,Second Removal,0.0,
CASP,A-6,A36,Second Removal,0.0,
CASP,A-1,A36,,100.0,
CASP,A-2,A36,,100.0,
CASP,A-3,A36,,100.0,
CASP,A-4,A36,,100.0,
CASP,A-5,A36,,100.0,
CASP,A-6,A36,,100.0,
CASP,A-1,A36,Second Removal,0.0,
CASP,A-2,A36,Second Removal,0.0,
CASP,A-3,A36,Second Removal,0.0,
CASP,A-4,A36,Second Removal,0.0,
CASP,A-5,A36,Second Removal,0.0,
CASP,A-6,A36,Second Removal,0.0,
CASP,A-1,A23,,100.0,
CASP,A-2,A23,,100.0,
CASP,A-3,A23,,100.0,
CASP,A-4,A23,,100.0,
CASP,A-5,A23,,100.0,
CASP,A-6,A23,,100.0,
CASP,A-1,A23,Second Removal,0.0,
CASP,A-2,A23,Second Removal,0.0,
CASP,A-3,A23,Second Removal,0.0,
CASP,A-4,A23,Second Removal,0.0,
CASP,A-5,A23,Second Removal,0.0,
CASP,A-6,A23,Second Removal,0.0,
CASP,A-1,A23,,100.0,
CASP,A-2,A23,,100.0,
CASP,A-3,A23,,100.0,
CASP,A-4,A23,,100.0,
CASP,A-5,A23,,100.0,
CASP,A-6,A23,,100.0,
CASP,A-1,A23,Second Removal,0.0,
CASP,A-2,A23,Second Removal,0.0,
CASP,A-3,A23,Second Removal,0.0,
CASP,A-4,A23,Second Removal,0.0,
CASP,A-5,A23,Second Removal,0.0,
CASP,A-6,A23,Second Removal,0.0,
CASP,A-1,Q,,100.0,
CASP,A-2,Q,,100.0,
CASP,A-3,Q,,100.0,
CASP,A-4,Q,,100.0,
CASP,A-5,Q,,100.0,
CASP,A-6,Q,,100.0,
CASP,A-1,Q,Second Removal,0.0,
CASP,A-2,Q,Second Removal,0.0,
CASP,A-3,Q,Second Removal,0.0,
CASP,A-4,Q,Second Removal,166.83,
CASP,A-5,Q,Second Removal,0.0,
CASP,A-6,Q,Second Removal,0.0,
CASP,A-1,Q,,100.0,
CASP,A-2,Q,,100.0,
CASP,A-3,Q,,100.0,
CASP,A-4,Q,,100.0,
CASP,A-5,Q,,100.0,
CASP,A-6,Q,,100.0,
CASP,A-1,Q,Second Removal,0.0,
CASP,A-2,Q,Second Removal,0.0,
CASP,A-3,Q,Second Removal,0.0,
CASP,A-4,Q,Second Removal,166.83,
CASP,A-5,Q,Second Removal,0.0,
CASP,A-6,Q,Second Removal,0.0,
CASP,A-1,A25,,100.0,
CASP,A-2,A25,,100.0,
CASP,A-3,A25,,100.0,
CASP,A-4,A25,,100.0,
CASP,A-5,A25,,100.0,
CASP,A-6,A25,,100.0,
CASP,A-1,A25,Second Removal,0.0,
CASP,A-2,A25,Second Removal,96.21,
CASP,A-3,A25,Second Removal,0.0,
CASP,A-4,A25,Second Removal,262.76,
CASP,A-5,A25,Second Removal,0.0,
CASP,A-6,A25,Second Removal,0.0,
CASP,A-1,A25,,100.0,
CASP,A-2,A25,,100.0,
CASP,A-3,A25,,100.0,
CASP,A-4,A25,,100.0,
CASP,A-5,A25,,100.0,
CASP,A-6,A25,,100.0,
CASP,A-1,A25,Second Removal,0.0,
CASP,A-2,A25,Second Removal,96.21,
CASP,A-3,A25,Second Removal,0.0,
CASP,A-4,A25,Second Removal,262.76,
CASP,A-5,A25,Second Removal,0.0,
CASP,A-6,A25,Second Removal,0.0,
CASP,A-1,A21,,100.0,
CASP,A-2,A21,,100.0,
CASP,A-3,A21,,100.0,
CASP,A-4,A21,,100.0,
CASP,A-5,A21,,100.0,
CASP,A-6,A21,,100.0,
CASP,A-1,A21,Second Removal,449.36,
CASP,A-2,A21,Second Removal,224.16,
CASP,A-3,A21,Second Removal,118.72,
CASP,A-4,A21,Second Removal,200.74,
CASP,A-5,A21,Second Removal,0.0,
CASP,A-6,A21,Second Removal,0.0,
CASP,A-1,A21,,100.0,
CASP,A-2,A21,,100.0,
CASP,A-3,A21,,100.0,
CASP,A-4,A21,,100.0,
CASP,A-5,A21,,100.0,
CASP,A-6,A21,,100.0,
CASP,A-1,A21,Second Removal,449.36,
CASP,A-2,A21,Second Removal,224.16,
CASP,A-3,A21,Second Removal,118.72,
CASP,A-4,A21,Second Removal,200.74,
CASP,A-5,A21,Second Removal,0.0,
CASP,A-6,A21,Second Removal,0.0,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,B-1,A38,,100.0,
CASP,B-2,A38,,100.0,
CASP,B-3,A38,,100.0,
CASP,B-4,A38,,100.0,
CASP,B-5,A38,,100.0,
CASP,B-6,A38,,100.0,
CASP,B-1,A38,Second Removal,211.11,
CASP,B-2,A38,Second Removal,235.79,
CASP,B-3,A38,Second Removal,0.0,
CASP,B-4,A38,Second Removal,119.67,
CASP,B-5,A38,Second Removal,134.93,
CASP,B-6,A38,Second Removal,126.89,
CASP,B-1,A38,,100.0,
CASP,B-2,A38,,100.0,
CASP,B-3,A38,,100.0,
CASP,B-4,A38,,100.0,
CASP,B-5,A38,,100.0,
CASP,B-6,A38,,100.0,
CASP,B-1,A38,Second Removal,211.11,
CASP,B-2,A38,Second Removal,235.79,
CASP,B-3,A38,Second Removal,0.0,
CASP,B-4,A38,Second Removal,119.67,
CASP,B-5,A38,Second Removal,134.93,
CASP,B-6,A38,Second Removal,126.89,
CASP,B-1,A1,,100.0,
CASP,B-2,A1,,100.0,
CASP,B-3,A1,,100.0,
CASP,B-4,A1,,100.0,
CASP,B-5,A1,,100.0,
CASP,B-6,A1,,100.0,
CASP,B-1,A1,Second Removal,181.14,
CASP,B-2,A1,Second Removal,355.47,
CASP,B-3,A1,Second Removal,0.0,
CASP,B-4,A1,Second Removal,213.83,
CASP,B-5,A1,Second Removal,202.0,
CASP,B-6,A1,Second Removal,103.4,
CASP,B-1,A1,,100.0,
CASP,B-2,A1,,100.0,
CASP,B-3,A1,,100.0,
CASP,B-4,A1,,100.0,
CASP,B-5,A1,,100.0,
CASP,B-6,A1,,100.0,
CASP,B-1,A1,Second Removal,181.14,
CASP,B-2,A1,Second Removal,355.47,
CASP,B-3,A1,Second Removal,0.0,
CASP,B-4,A1,Second Removal,213.83,
CASP,B-5,A1,Second Removal,202.0,
CASP,B-6,A1,Second Removal,103.4,
CASP,B-1,A48,,100.0,
CASP,B-2,A48,,100.0,
CASP,B-3,A48,,100.0,
CASP,B-4,A48,,100.0,
CASP,B-5,A48,,100.0,
CASP,B-6,A48,,100.0,
CASP,B-1,A48,Second Removal,0.0,
CASP,B-2,A48,Second Removal,0.0,
CASP,B-3,A48,Second Removal,0.0,
CASP,B-4,A48,Second Removal,0.0,
CASP,B-5,A48,Second Removal,0.0,
CASP,B-6,A48,Second Removal,0.0,
CASP,B-1,A48,,100.0,
CASP,B-2,A48,,100.0,
CASP,B-3,A48,,100.0,
CASP,B-4,A48,,100.0,
CASP,B-5,A48,,100.0,
CASP,B-6,A48,,100.0,
CASP,B-1,A48,Second Removal,0.0,
CASP,B-2,A48,Second Removal,0.0,
CASP,B-3,A48,Second Removal,0.0,
CASP,B-4,A48,Second Removal,0.0,
CASP,B-5,A48,Second Removal,0.0,
CASP,B-6,A48,Second Removal,0.0,
CASP,B-1,A78,,100.0,
CASP,B-2,A78,,100.0,
CASP,B-3,A78,,100.0,
CASP,B-4,A78,,100.0,
CASP,B-5,A78,,100.0,
CASP,B-6,A78,,100.0,
CASP,B-1,A78,Second Removal,0.0,
CASP,B-2,A78,Second Removal,0.0,
CASP,B-3,A78,Second Removal,0.0,
CASP,B-4,A78,Second Removal,0.0,
CASP,B-5,A78,Second Removal,0.0,
CASP,B-6,A78,Second Removal,0.0,
CASP,B-1,A78,,100.0,
CASP,B-2,A78,,100.0,
CASP,B-3,A78,,100.0,
CASP,B-4,A78,,100.0,
CASP,B-5,A78,,100.0,
CASP,B-6,A78,,100.0,
CASP,B-1,A78,Second Removal,0.0,
CASP,B-2,A78,Second Removal,0.0,
CASP,B-3,A78,Second Removal,0.0,
CASP,B-4,A78,Second Removal,0.0,
CASP,B-5,A78,Second Removal,0.0,
CASP,B-6,A78,Second Removal,0.0,
CASP,B-1,A39,,100.0,
CASP,B-2,A39,,100.0,
CASP,B-3,A39,,100.0,
CASP,B-4,A39,,100.0,
CASP,B-5,A39,,100.0,
CASP,B-6,A39,,100.0,
CASP,B-1,A39,Second Removal,0.0,
CASP,B-2,A39,Second Removal,163.91,
CASP,B-3,A39,Second Removal,0.0,
CASP,B-4,A39,Second Removal,83.71,
CASP,B-5,A39,Second Removal,125.06,
CASP,B-6,A39,Second Removal,109.27,
CASP,B-1,A39,,100.0,
CASP,B-2,A39,,100.0,
CASP,B-3,A39,,100.0,
CASP,B-4,A39,,100.0,
CASP,B-5,A39,,100.0,
CASP,B-6,A39,,100.0,
CASP,B-1,A39,Second Removal,0.0,
CASP,B-2,A39,Second Removal,163.91,
CASP,B-3,A39,Second Removal,0.0,
CASP,B-4,A39,Second Removal,83.71,
CASP,B-5,A39,Second Removal,125.06,
CASP,B-6,A39,Second Removal,109.27,
CASP,B-1,A2,,100.0,
CASP,B-2,A2,,100.0,
CASP,B-3,A2,,100.0,
CASP,B-4,A2,,100.0,
CASP,B-5,A2,,100.0,
CASP,B-6,A2,,100.0,
CASP,B-1,A2,Second Removal,0.7,
CASP,B-2,A2,Second Removal,0.0,
CASP,B-3,A2,Second Removal,0.0,
CASP,B-4,A2,Second Removal,0.0,
CASP,B-5,A2,Second Removal,0.0,
CASP,B-6,A2,Second Removal,104.33,
CASP,B-1,A2,,100.0,
CASP,B-2,A2,,100.0,
CASP,B-3,A2,,100.0,
CASP,B-4,A2,,100.0,
CASP,B-5,A2,,100.0,
CASP,B-6,A2,,100.0,
CASP,B-1,A2,Second Removal,0.7,
CASP,B-2,A2,Second Removal,0.0,
CASP,B-3,A2,Second Removal,0.0,
CASP,B-4,A2,Second Removal,0.0,
CASP,B-5,A2,Second Removal,0.0,
CASP,B-6,A2,Second Removal,104.33,
CASP,B-1,A3,,100.0,
CASP,B-2,A3,,100.0,
CASP,B-3,A3,,100.0,
CASP,B-4,A3,,100.0,
CASP,B-5,A3,,100.0,
CASP,B-6,A3,,100.0,
CASP,B-1,A3,Second Removal,0.0,
CASP,B-2,A3,Second Removal,0.0,
CASP,B-3,A3,Second Removal,0.0,
CASP,B-4,A3,Second Removal,138.32,
CASP,B-5,A3,Second Removal,134.58,
CASP,B-6,A3,Second Removal,104.67,
CASP,B-1,A3,,100.0,
CASP,B-2,A3,,100.0,
CASP,B-3,A3,,100.0,
CASP,B-4,A3,,100.0,
CASP,B-5,A3,,100.0,
CASP,B-6,A3,,100.0,
CASP,B-1,A3,Second Removal,0.0,
CASP,B-2,A3,Second Removal,0.0,
CASP,B-3,A3,Second Removal,0.0,
CASP,B-4,A3,Second Removal,138.32,
CASP,B-5,A3,Second Removal,134.58,
CASP,B-6,A3,Second Removal,104.67,
CASP,B-1,A60,,100.0,
CASP,B-2,A60,,100.0,
CASP,B-3,A60,,100.0,
CASP,B-4,A60,,100.0,
CASP,B-5,A60,,100.0,
CASP,B-6,A60,,100.0,
CASP,B-1,A60,Second Removal,0.0,
CASP,B-2,A60,Second Removal,0.0,
CASP,B-3,A60,Second Removal,0.0,
CASP,B-4,A60,Second Removal,0.0,
CASP,B-5,A60,Second Removal,0.0,
CASP,B-6,A60,Second Removal,67.81,
CASP,B-1,A60,,100.0,
CASP,B-2,A60,,100.0,
CASP,B-3,A60,,100.0,
CASP,B-4,A60,,100.0,
CASP,B-5,A60,,100.0,
CASP,B-6,A60,,100.0,
CASP,B-1,A60,Second Removal,0.0,
CASP,B-2,A60,Second Removal,0.0,
CASP,B-3,A60,Second Removal,0.0,
CASP,B-4,A60,Second Removal,0.0,
CASP,B-5,A60,Second Removal,0.0,
CASP,B-6,A60,Second Removal,67.81,
CASP,B-1,A81,,100.0,
CASP,B-2,A81,,100.0,
CASP,B-3,A81,,100.0,
CASP,B-4,A81,,100.0,
CASP,B-5,A81,,100.0,
CASP,B-6,A81,,100.0,
CASP,B-1,A81,Second Removal,0.0,
CASP,B-2,A81,Second Removal,0.0,
CASP,B-3,A81,Second Removal,67.07,
CASP,B-4,A81,Second Removal,156.1,
CASP,B-5,A81,Second Removal,0.0,
CASP,B-6,A81,Second Removal,102.44,
CASP,B-1,A81,,100.0,
CASP,B-2,A81,,100.0,
CASP,B-3,A81,,100.0,
CASP,B-4,A81,,100.0,
CASP,B-5,A81,,100.0,
CASP,B-6,A81,,100.0,
CASP,B-1,A81,Second Removal,0.0,
CASP,B-2,A81,Second Removal,0.0,
CASP,B-3,A81,Second Removal,67.07,
CASP,B-4,A81,Second Removal,156.1,
CASP,B-5,A81,Second Removal,0.0,
CASP,B-6,A81,Second Removal,102.44,
CASP,C-1,A57,,100.0,
CASP,C-2,A57,,100.0,
CASP,C-3,A57,,100.0,
CASP,C-4,A57,,100.0,
CASP,C-5,A57,,100.0,
CASP,C-6,A57,,100.0,
CASP,C-1,A57,Second Removal,40.02,
CASP,C-2,A57,Second Removal,0.0,
CASP,C-3,A57,Second Removal,139.94,
CASP,C-4,A57,Second Removal,209.28,
CASP,C-5,A57,Second Removal,102.59,
CASP,C-6,A57,Second Removal,148.58,
CASP,C-1,A57,,100.0,
CASP,C-2,A57,,100.0,
CASP,C-3,A57,,100.0,
CASP,C-4,A57,,100.0,
CASP,C-5,A57,,100.0,
CASP,C-6,A57,,100.0,
CASP,C-1,A57,Second Removal,40.02,
CASP,C-2,A57,Second Removal,0.0,
CASP,C-3,A57,Second Removal,139.94,
CASP,C-4,A57,Second Removal,209.28,
CASP,C-5,A57,Second Removal,102.59,
CASP,C-6,A57,Second Removal,148.58,
CASP,C-1,A53,,100.0,
CASP,C-2,A53,,100.0,
CASP,C-3,A53,,100.0,
CASP,C-4,A53,,100.0,
CASP,C-5,A53,,100.0,
CASP,C-6,A53,,100.0,
CASP,C-1,A53,Second Removal,0.0,
CASP,C-2,A53,Second Removal,0.0,
CASP,C-3,A53,Second Removal,0.0,
CASP,C-4,A53,Second Removal,0.0,
CASP,C-5,A53,Second Removal,105.18,
CASP,C-6,A53,Second Removal,115.94,
CASP,C-1,A53,,100.0,
CASP,C-2,A53,,100.0,
CASP,C-3,A53,,100.0,
CASP,C-4,A53,,100.0,
CASP,C-5,A53,,100.0,
CASP,C-6,A53,,100.0,
CASP,C-1,A53,Second Removal,0.0,
CASP,C-2,A53,Second Removal,0.0,
CASP,C-3,A53,Second Removal,0.0,
CASP,C-4,A53,Second Removal,0.0,
CASP,C-5,A53,Second Removal,105.18,
CASP,C-6,A53,Second Removal,115.94,
CASP,C-1,A52,,100.0,
CASP,C-2,A52,,100.0,
CASP,C-3,A52,,100.0,
CASP,C-4,A52,,100.0,
CASP,C-5,A52,,100.0,
CASP,C-6,A52,,100.0,
CASP,C-1,A52,Second Removal,0.0,
CASP,C-2,A52,Second Removal,250.33,
CASP,C-3,A52,Second Removal,138.51,
CASP,C-4,A52,Second Removal,0.0,
CASP,C-5,A52,Second Removal,99.78,
CASP,C-6,A52,Second Removal,124.51,
CASP,C-1,A52,,100.0,
CASP,C-2,A52,,100.0,
CASP,C-3,A52,,100.0,
CASP,C-4,A52,,100.0,
CASP,C-5,A52,,100.0,
CASP,C-6,A52,,100.0,
CASP,C-1,A52,Second Removal,0.0,
CASP,C-2,A52,Second Removal,250.33,
CASP,C-3,A52,Second Removal,138.51,
CASP,C-4,A52,Second Removal,0.0,
CASP,C-5,A52,Second Removal,99.78,
CASP,C-6,A52,Second Removal,124.51,
CASP,C-1,A43,,100.0,
CASP,C-2,A43,,100.0,
CASP,C-3,A43,,100.0,
CASP,C-4,A43,,100.0,
CASP,C-5,A43,,100.0,
CASP,C-6,A43,,100.0,
CASP,C-1,A43,Second Removal,205.71,
CASP,C-2,A43,Second Removal,56.31,
CASP,C-3,A43,Second Removal,79.29,
CASP,C-4,A43,Second Removal,0.0,
CASP,C-5,A43,Second Removal,100.71,
CASP,C-6,A43,Second Removal,106.79,
CASP,C-1,A43,,100.0,
CASP,C-2,A43,,100.0,
CASP,C-3,A43,,100.0,
CASP,C-4,A43,,100.0,
CASP,C-5,A43,,100.0,
CASP,C-6,A43,,100.0,
CASP,C-1,A43,Second Removal,205.71,
CASP,C-2,A43,Second Removal,56.31,
CASP,C-3,A43,Second Removal,79.29,
CASP,C-4,A43,Second Removal,0.0,
CASP,C-5,A43,Second Removal,100.71,
CASP,C-6,A43,Second Removal,106.79,
CASP,A-1,A74,,100.0,
CASP,A-2,A74,,100.0,
CASP,A-3,A74,,100.0,
CASP,A-4,A74,,100.0,
CASP,A-5,A74,,100.0,
CASP,A-6,A74,,100.0,
CASP,A-1,A74,Second Removal,0.0,
CASP,A-2,A74,Second Removal,0.0,
CASP,A-3,A74,Second Removal,187.18,
CASP,A-4,A74,Second Removal,204.44,
CASP,A-5,A74,Second Removal,0.0,
CASP,A-6,A74,Second Removal,0.0,
CASP,A-1,A74,,100.0,
CASP,A-2,A74,,100.0,
CASP,A-3,A74,,100.0,
CASP,A-4,A74,,100.0,
CASP,A-5,A74,,100.0,
CASP,A-6,A74,,100.0,
CASP,A-1,A74,Second Removal,0.0,
CASP,A-2,A74,Second Removal,0.0,
CASP,A-3,A74,Second Removal,187.18,
CASP,A-4,A74,Second Removal,204.44,
CASP,A-5,A74,Second Removal,0.0,
CASP,A-6,A74,Second Removal,0.0,
CASP,A-1,A7,,100.0,
CASP,A-2,A7,,100.0,
CASP,A-3,A7,,100.0,
CASP,A-4,A7,,100.0,
CASP,A-5,A7,,100.0,
CASP,A-6,A7,,100.0,
CASP,A-1,A7,Second Removal,0.0,
